ID	log2fold	p	p.adj
ENSMUSG00000053641	-0.2334977442	0.6925806464	0.830563317
ENSMUSG00000085627	0.3760302143	0.6925426862	0.830563317
ENSMUSG00000099137	-0.3276304157	0.6927358887	0.8306093615
ENSMUSG00000030319	0.3900836317	0.6927782917	0.8306093615
ENSMUSG00000111547	0.4453034225	0.6927426593	0.8306093615
ENSMUSG00000029507	-0.2852038816	0.692733129	0.8306093615
ENSMUSG00000097113	0.3080940196	0.6930071066	0.8308104102
ENSMUSG00000112749	-0.3619714285	0.6930256228	0.8308104102
ENSMUSG00000113519	-0.4584583532	0.6931540501	0.8309166254
ENSMUSG00000037788	-0.1833214289	0.6933201613	0.8310679992
ENSMUSG00000052736	0.5646920717	0.6934464879	0.8311716694
ENSMUSG00000081128	0.277834163	0.6935462532	0.8312434929
ENSMUSG00000031647	-0.5812466595	0.6936389687	0.8312985784
ENSMUSG00000062727	-0.312976149	0.6936719049	0.8312985784
ENSMUSG00000090069	-0.3403687866	0.693769365	0.8313198704
ENSMUSG00000020705	-0.2917739372	0.6937662143	0.8313198704
ENSMUSG00000023909	0.1753476082	0.693893678	0.8314210776
ENSMUSG00000021716	0.3381293397	0.6939793905	0.8314291027
ENSMUSG00000115737	0.4610444199	0.6939800793	0.8314291027
ENSMUSG00000044098	0.3520721927	0.6940436151	0.8314574758
ENSMUSG00000041957	0.5377857256	0.6941289127	0.8315119146
ENSMUSG00000032649	1.1558938112	0.6942615085	0.8316230035
ENSMUSG00000060012	0.1585483319	0.6944080711	0.8317095794
ENSMUSG00000027713	0.3041661754	0.6944153668	0.8317095794
ENSMUSG00000021768	0.4546400775	0.6944533803	0.8317095794
ENSMUSG00000082032	0.4532350463	0.694678853	0.8319318586
ENSMUSG00000115457	0.3749215791	0.6949176059	0.8320771741
ENSMUSG00000033581	-0.3657409571	0.694893589	0.8320771741
ENSMUSG00000080775	0.3505269416	0.6949550412	0.8320771741
ENSMUSG00000114551	-0.301899336	0.6949597258	0.8320771741
ENSMUSG00000044340	-0.1489185106	0.6950940343	0.8321902236
ENSMUSG00000106870	0.3656119907	0.6952978129	0.8323834827
ENSMUSG00000044847	-0.1158514193	0.6953352508	0.8323834827
ENSMUSG00000039179	-0.6275011954	0.695415858	0.8323972737
ENSMUSG00000034453	-0.1304206254	0.6954265676	0.8323972737
ENSMUSG00000052949	-0.0780587491	0.6954864182	0.8324074381
ENSMUSG00000075027	-0.6026535839	0.695514857	0.8324074381
ENSMUSG00000083169	0.4855247758	0.6958416902	0.8327508279
ENSMUSG00000060703	0.1113986613	0.6959763259	0.8327747399
ENSMUSG00000025869	-0.1025360125	0.6960290123	0.8327747399
ENSMUSG00000112778	0.8283435563	0.696065389	0.8327747399
ENSMUSG00000067869	0.3433449205	0.6960357337	0.8327747399
ENSMUSG00000087289	-0.403099594	0.696101169	0.8327747399
ENSMUSG00000056708	0.1755499682	0.6960811333	0.8327747399
ENSMUSG00000018446	0.086545014	0.6962403149	0.8328357024
ENSMUSG00000097537	-0.3565729579	0.6965113999	0.8328357024
ENSMUSG00000100351	0.3441937422	0.6964470012	0.8328357024
ENSMUSG00000085893	0.5771193652	0.6964634039	0.8328357024
ENSMUSG00000029371	0.5027053356	0.6965017402	0.8328357024
ENSMUSG00000032415	-0.3518052245	0.696351578	0.8328357024
ENSMUSG00000031935	-0.1046518086	0.6964292765	0.8328357024
ENSMUSG00000092261	0.5989013701	0.696357833	0.8328357024
ENSMUSG00000005378	0.0855230291	0.6962296678	0.8328357024
ENSMUSG00000060427	-0.3373709456	0.6965993172	0.8328930915
ENSMUSG00000023033	0.9594994317	0.6966556844	0.8329127532
ENSMUSG00000083624	0.3621791425	0.6968451578	0.8330915436
ENSMUSG00000112160	-0.3781180808	0.6968958286	0.8331043818
ENSMUSG00000074165	-0.2023180442	0.6969536234	0.8331213108
ENSMUSG00000105135	0.3429671952	0.6969898556	0.8331213108
ENSMUSG00000005732	0.316020851	0.6970791993	0.8331803686
ENSMUSG00000026856	0.0992813983	0.6971470845	0.8332137731
ENSMUSG00000069011	-0.1489326904	0.6973004053	0.8333492785
ENSMUSG00000026315	0.333570521	0.697511358	0.8334616929
ENSMUSG00000055371	0.0946964003	0.6975180674	0.8334616929
ENSMUSG00000008129	-0.3893324354	0.6974624037	0.8334616929
ENSMUSG00000044716	1.0288228091	0.6975542645	0.8334616929
ENSMUSG00000048000	-0.2755152146	0.6976581472	0.8335380784
ENSMUSG00000076606	0.3494468314	0.69769865	0.8335387354
ENSMUSG00000035566	0.6620326798	0.697945709	0.8337237932
ENSMUSG00000024664	0.252731909	0.6979734349	0.8337237932
ENSMUSG00000105705	0.7497566552	0.6979575413	0.8337237932
ENSMUSG00000107971	0.3887027114	0.6983000542	0.8339584207
ENSMUSG00000013033	-0.2144843864	0.6983681571	0.8339584207
ENSMUSG00000024376	0.4327256651	0.6982732906	0.8339584207
ENSMUSG00000024896	0.0794412452	0.6983697248	0.8339584207
ENSMUSG00000113170	-0.8777650102	0.6983215294	0.8339584207
ENSMUSG00000030357	0.1131050108	0.6988804299	0.8342340319
ENSMUSG00000042650	-0.3121006343	0.6987795499	0.8342340319
ENSMUSG00000037300	-0.1309419441	0.6988794119	0.8342340319
ENSMUSG00000030847	0.1413286886	0.6988443943	0.8342340319
ENSMUSG00000034135	-0.1035563705	0.6988363298	0.8342340319
ENSMUSG00000111424	-0.443838804	0.6986631652	0.8342340319
ENSMUSG00000030805	0.2683669138	0.6987525012	0.8342340319
ENSMUSG00000083964	-0.5111268868	0.699034704	0.834274986
ENSMUSG00000040133	0.3809778224	0.6990308289	0.834274986
ENSMUSG00000036257	0.1398163176	0.6989713825	0.834274986
ENSMUSG00000021929	0.1214151898	0.6993244252	0.8344077113
ENSMUSG00000104724	-0.2176101198	0.6993022211	0.8344077113
ENSMUSG00000030060	0.1109501328	0.6993858815	0.8344077113
ENSMUSG00000096768	0.3046747412	0.6993465748	0.8344077113
ENSMUSG00000026509	0.2599277264	0.6993535199	0.8344077113
ENSMUSG00000072972	0.7866373458	0.6992362243	0.8344077113
ENSMUSG00000032714	-0.5237634857	0.6994696332	0.8344599129
ENSMUSG00000025077	0.2008023734	0.6995717359	0.834514235
ENSMUSG00000116029	1.0288227574	0.699595167	0.834514235
ENSMUSG00000020648	-0.2360481874	0.7001090436	0.8349390409
ENSMUSG00000029468	0.2526231473	0.7001113734	0.8349390409
ENSMUSG00000097803	-0.3639663777	0.7000177984	0.8349390409
ENSMUSG00000036938	-1.2437482632	0.7000527034	0.8349390409
ENSMUSG00000020083	0.5115593294	0.7001865119	0.8349809202
ENSMUSG00000024334	-0.1652214943	0.7003089176	0.835079158
ENSMUSG00000051295	2.3790138659	0.700400483	0.8350928836
ENSMUSG00000110102	-0.8367901195	0.7003813549	0.8350928836
ENSMUSG00000022235	0.630661095	0.7005106944	0.8351765596
ENSMUSG00000107591	0.3730257644	0.7006273769	0.8352679408
ENSMUSG00000038296	-0.474103654	0.7007525769	0.8353694653
ENSMUSG00000041078	1.0288227244	0.7008738038	0.8354363364
ENSMUSG00000027583	-0.2033070144	0.7009940128	0.8354363364
ENSMUSG00000025451	-0.2360128646	0.7009655854	0.8354363364
ENSMUSG00000073406	-0.4429186767	0.7009259755	0.8354363364
ENSMUSG00000091842	-0.4845456469	0.7010088916	0.8354363364
ENSMUSG00000032680	-1.1357867202	0.7010877357	0.8354825745
ENSMUSG00000018199	0.2165595169	0.7011751239	0.8355389884
ENSMUSG00000040097	-0.1232847642	0.7012876132	0.8356253055
ENSMUSG00000026887	-0.1475506975	0.7013326673	0.8356312643
ENSMUSG00000041548	-0.4506605256	0.7015192283	0.835790892
ENSMUSG00000005131	-0.876183312	0.7015868231	0.835790892
ENSMUSG00000021203	-0.2433762409	0.7015579108	0.835790892
ENSMUSG00000058812	-0.2740938516	0.7016587358	0.8358288343
ENSMUSG00000113078	1.0288227029	0.7016989794	0.8358290498
ENSMUSG00000109420	-0.5818573831	0.7018237425	0.8358822139
ENSMUSG00000071748	0.3839887287	0.7018036343	0.8358822139
ENSMUSG00000019863	-0.1063144031	0.7020801292	0.8360524118
ENSMUSG00000062867	-0.1525887486	0.7020863092	0.8360524118
ENSMUSG00000097637	0.5654843307	0.7020868645	0.8360524118
ENSMUSG00000085873	0.3227220116	0.7023125897	0.8362487259
ENSMUSG00000074397	-0.3261892217	0.7023318878	0.8362487259
ENSMUSG00000086350	0.317542173	0.7023965042	0.8362779357
ENSMUSG00000037395	-0.3455168949	0.7026409339	0.8365212169
ENSMUSG00000024780	-0.1007130343	0.7028039738	0.836651412
ENSMUSG00000027715	0.1540926202	0.7028304964	0.836651412
ENSMUSG00000030259	-0.2530454688	0.7028995809	0.8366859106
ENSMUSG00000114321	0.2652237657	0.7030553238	0.8367496412
ENSMUSG00000024958	0.098580253	0.7031135484	0.8367496412
ENSMUSG00000111197	0.1809672109	0.7030601361	0.8367496412
ENSMUSG00000074452	-0.8947645079	0.7030970994	0.8367496412
ENSMUSG00000020372	0.3130598131	0.7034735772	0.8371303469
ENSMUSG00000068245	-0.1791524271	0.7036199785	0.8372568078
ENSMUSG00000020919	0.117293925	0.7036636468	0.8372610165
ENSMUSG00000098056	-0.5329309383	0.7037501269	0.837303481
ENSMUSG00000109656	0.5859174754	0.7037796023	0.837303481
ENSMUSG00000116164	-0.7078075909	0.7040545856	0.8374101733
ENSMUSG00000020672	-1.4834728511	0.7041191758	0.8374101733
ENSMUSG00000042625	-0.0628940901	0.7041085891	0.8374101733
ENSMUSG00000112830	0.3629615342	0.7041502502	0.8374101733
ENSMUSG00000022474	-0.157083937	0.7039094686	0.8374101733
ENSMUSG00000052681	-0.2036093287	0.7040556197	0.8374101733
ENSMUSG00000037362	0.2744600384	0.7040427382	0.8374101733
ENSMUSG00000097158	0.3780675161	0.7042545738	0.8374639469
ENSMUSG00000091575	-0.2525628387	0.7042757489	0.8374639469
ENSMUSG00000048668	-0.140702456	0.7044012199	0.8375654081
ENSMUSG00000052593	-0.2086755126	0.704910281	0.8379657985
ENSMUSG00000084799	0.1995481155	0.7048131448	0.8379657985
ENSMUSG00000111481	0.6532673698	0.7049387782	0.8379657985
ENSMUSG00000092981	0.4062130991	0.7048943994	0.8379657985
ENSMUSG00000091086	0.3593501528	0.7048898586	0.8379657985
ENSMUSG00000032531	-0.2862053312	0.7050015429	0.8379926612
ENSMUSG00000020684	0.9132211531	0.7050634057	0.8380184488
ENSMUSG00000038045	1.0294234335	0.7052547595	0.8381981342
ENSMUSG00000000804	-0.2111553254	0.7054504171	0.8383829139
ENSMUSG00000021086	-1.1179948914	0.7058279077	0.8387107577
ENSMUSG00000076136	0.3719369374	0.7058870821	0.8387107577
ENSMUSG00000014554	0.1191573586	0.7058733455	0.8387107577
ENSMUSG00000104337	1.0288225928	0.705825913	0.8387107577
ENSMUSG00000091818	0.3646001188	0.7060351088	0.8388388653
ENSMUSG00000109008	-0.3555459513	0.706076297	0.838840031
ENSMUSG00000070527	1.0816497557	0.7061549499	0.8388857032
ENSMUSG00000022757	-0.0854573935	0.7062251216	0.8389212954
ENSMUSG00000106080	-0.5075722361	0.7063317166	0.8390001483
ENSMUSG00000079523	0.2709162605	0.7064374222	0.8390779357
ENSMUSG00000020439	-0.1809987006	0.7065248045	0.8391339517
ENSMUSG00000112994	0.4346068584	0.7066891783	0.8391380949
ENSMUSG00000021789	-0.4877081034	0.7066696749	0.8391380949
ENSMUSG00000098343	-0.4097883436	0.7066790757	0.8391380949
ENSMUSG00000105655	-0.2490978459	0.7066409579	0.8391380949
ENSMUSG00000078812	0.1113478143	0.7067981606	0.8392197384
ENSMUSG00000028639	-0.2490034718	0.7068991998	0.839291942
ENSMUSG00000068699	0.3006478715	0.7070124148	0.8393785927
ENSMUSG00000105071	0.194293475	0.707056718	0.8393834248
ENSMUSG00000061992	0.3640254574	0.7071982182	0.8395036373
ENSMUSG00000020671	-0.2245423169	0.7073279079	0.8396098169
ENSMUSG00000081431	0.325784038	0.7075339071	0.839766525
ENSMUSG00000074646	0.3944840415	0.7075404293	0.839766525
ENSMUSG00000045382	0.1544536486	0.7075816697	0.8397676987
ENSMUSG00000092193	0.3445940066	0.7077639796	0.8398099586
ENSMUSG00000062040	-0.2334381852	0.7077261738	0.8398099586
ENSMUSG00000104154	-0.3621796682	0.7077782918	0.8398099586
ENSMUSG00000021820	-0.3169767467	0.7076592995	0.8398099586
ENSMUSG00000025584	0.0778723564	0.7079537777	0.839935228
ENSMUSG00000092257	0.405090235	0.707964386	0.839935228
ENSMUSG00000023084	-0.7497913488	0.7081777347	0.8399382041
ENSMUSG00000094797	0.2972484028	0.7080207711	0.8399382041
ENSMUSG00000098923	-0.1191723695	0.7081474305	0.8399382041
ENSMUSG00000050567	-0.1131189635	0.7082487124	0.8399382041
ENSMUSG00000019254	-0.2157703949	0.7081715938	0.8399382041
ENSMUSG00000058905	0.3425316728	0.7081745424	0.8399382041
ENSMUSG00000050071	0.659507766	0.7082443788	0.8399382041
ENSMUSG00000025512	-0.0900239133	0.7083600025	0.8400224369
ENSMUSG00000079484	0.4271092198	0.7089489811	0.8404878489
ENSMUSG00000022814	0.1088308313	0.7088327344	0.8404878489
ENSMUSG00000027809	0.2931871331	0.708892561	0.8404878489
ENSMUSG00000107608	0.2527676334	0.7088959397	0.8404878489
ENSMUSG00000006304	-0.2057988068	0.7089538976	0.8404878489
ENSMUSG00000063531	-0.3968418742	0.7090245769	0.8404930015
ENSMUSG00000063816	0.3419460005	0.7090388164	0.8404930015
ENSMUSG00000106891	0.1747290887	0.7090890026	0.8405047362
ENSMUSG00000084314	0.3398191405	0.7092915461	0.8406970529
ENSMUSG00000116961	-0.3013844828	0.7095159565	0.8409152644
ENSMUSG00000110458	0.3353458538	0.7095590724	0.8409185939
ENSMUSG00000087449	0.4089027874	0.7096364994	0.8409625838
ENSMUSG00000029915	-0.2627182664	0.7097293333	0.8410195529
ENSMUSG00000078350	0.61241837	0.7097651952	0.8410195529
ENSMUSG00000015790	0.2996628865	0.7098775263	0.8410571203
ENSMUSG00000092286	0.791493905	0.7098422883	0.8410571203
ENSMUSG00000099708	-0.2272929334	0.7100016907	0.8411221625
ENSMUSG00000050069	0.4263590311	0.7100884902	0.8411221625
ENSMUSG00000098915	0.3111939571	0.7101743226	0.8411221625
ENSMUSG00000085795	0.1150003162	0.7101095571	0.8411221625
ENSMUSG00000073374	0.2444873542	0.7101447743	0.8411221625
ENSMUSG00000081763	0.6407567646	0.7100558949	0.8411221625
ENSMUSG00000082157	0.5847257401	0.7103486535	0.8412331247
ENSMUSG00000102466	0.438538923	0.7103163826	0.8412331247
ENSMUSG00000040390	0.1138986573	0.7105218436	0.8413904656
ENSMUSG00000004270	-0.0815536977	0.7105813415	0.8414131635
ENSMUSG00000030161	-0.136744227	0.7106581877	0.8414564001
ENSMUSG00000100691	0.3627528359	0.7107802064	0.8415053595
ENSMUSG00000004038	-0.998533871	0.7107454909	0.8415053595
ENSMUSG00000105392	-0.8387266865	0.7108911993	0.8415412557
ENSMUSG00000026803	-0.0785665092	0.7108706818	0.8415412557
ENSMUSG00000095737	-0.7114898224	0.7111733341	0.8418274763
ENSMUSG00000021039	0.2472684836	0.7113697968	0.8419202846
ENSMUSG00000067653	-0.4257536967	0.7116249	0.8419202846
ENSMUSG00000040374	0.0592892188	0.7115104039	0.8419202846
ENSMUSG00000074272	-0.1890379657	0.7115864083	0.8419202846
ENSMUSG00000083783	-0.5603474349	0.7115163377	0.8419202846
ENSMUSG00000000001	-0.2470267886	0.7115892323	0.8419202846
ENSMUSG00000033684	0.1323536149	0.7114792539	0.8419202846
ENSMUSG00000113255	-0.1340105463	0.7116552853	0.8419202846
ENSMUSG00000042594	-0.1444012479	0.7116036717	0.8419202846
ENSMUSG00000075031	0.2982742541	0.7115376285	0.8419202846
ENSMUSG00000100454	-0.3866603808	0.7117510325	0.8419858126
ENSMUSG00000028958	0.1175502942	0.7118177612	0.841992312
ENSMUSG00000019990	0.3146241972	0.711837243	0.841992312
ENSMUSG00000084592	0.4072539045	0.712005027	0.8420952879
ENSMUSG00000031537	-0.2162978505	0.7119943253	0.8420952879
ENSMUSG00000065434	0.5715364378	0.7121157979	0.8421785552
ENSMUSG00000104560	0.3785558595	0.7122057171	0.8421894165
ENSMUSG00000024600	0.8811668922	0.7122018482	0.8421894165
ENSMUSG00000031562	-0.2362986283	0.7123226868	0.8422799941
ENSMUSG00000019868	0.0576020525	0.7125188388	0.8424641844
ENSMUSG00000031068	-0.2381206191	0.7126911414	0.8426201566
ENSMUSG00000038145	-0.1018493122	0.7128580485	0.8427697323
ENSMUSG00000050530	-0.2948975458	0.7130199873	0.8428656579
ENSMUSG00000042510	0.4673494697	0.7130034007	0.8428656579
ENSMUSG00000032816	-0.3308511369	0.7131653337	0.8429897086
ENSMUSG00000097737	0.7204950085	0.713228934	0.8430171237
ENSMUSG00000052942	0.2804256405	0.7134234091	0.8431992173
ENSMUSG00000079505	0.2739607809	0.7135561433	0.8433083226
ENSMUSG00000024319	0.0738573155	0.7138087038	0.8434634678
ENSMUSG00000045871	-0.8142479039	0.7137655997	0.8434634678
ENSMUSG00000042817	0.2027396203	0.7137986163	0.8434634678
ENSMUSG00000093384	0.3947041297	0.7139617144	0.8435964914
ENSMUSG00000034210	-0.182546211	0.7141158816	0.8437308663
ENSMUSG00000073607	0.2463283206	0.7142110065	0.8437954713
ENSMUSG00000039483	0.2168207778	0.71432453	0.8438818046
ENSMUSG00000096410	-0.3440326279	0.7145675853	0.8440743369
ENSMUSG00000108737	-0.7738295505	0.7145684196	0.8440743369
ENSMUSG00000110516	0.5130630737	0.7146103315	0.8440760542
ENSMUSG00000023915	-0.1626547302	0.7147493714	0.8441604615
ENSMUSG00000114243	0.5715750588	0.7147627164	0.8441604615
ENSMUSG00000000037	0.6106219093	0.7150304636	0.8444288782
ENSMUSG00000106262	-1.0952841643	0.7152042837	0.8445863458
ENSMUSG00000048701	-0.2612123434	0.7154738642	0.8446718106
ENSMUSG00000022538	-0.2293576589	0.7153885325	0.8446718106
ENSMUSG00000027430	0.1386697697	0.715398118	0.8446718106
ENSMUSG00000086904	-0.7610109757	0.7153711519	0.8446718106
ENSMUSG00000002984	-0.0986900018	0.7154790892	0.8446718106
ENSMUSG00000024873	-0.253235568	0.7157352247	0.8446754053
ENSMUSG00000096954	-0.2039002775	0.7156409402	0.8446754053
ENSMUSG00000061613	-0.1033568983	0.7156793876	0.8446754053
ENSMUSG00000110138	0.4433651982	0.7156042245	0.8446754053
ENSMUSG00000078451	0.4423916443	0.7157291473	0.8446754053
ENSMUSG00000102189	1.0236047904	0.7158369734	0.8446754053
ENSMUSG00000104244	1.2036333024	0.7155864791	0.8446754053
ENSMUSG00000096544	0.1098259221	0.7158465149	0.8446754053
ENSMUSG00000110669	0.1689067258	0.7158295056	0.8446754053
ENSMUSG00000022407	-0.0703672493	0.715910508	0.8447031404
ENSMUSG00000061740	0.5262976899	0.7162497965	0.8449600414
ENSMUSG00000042793	0.8797475039	0.7162902407	0.8449600414
ENSMUSG00000113528	0.398503007	0.71618496	0.8449600414
ENSMUSG00000061186	0.3877481916	0.7162155407	0.8449600414
ENSMUSG00000087589	-0.4002953066	0.7164728238	0.8451276374
ENSMUSG00000030020	-0.4833723022	0.7165490602	0.8451697785
ENSMUSG00000083209	0.5549397077	0.7166056265	0.8451887153
ENSMUSG00000093751	-0.893633346	0.7166693157	0.8452160505
ENSMUSG00000048349	-0.495400096	0.7167326767	0.8452167735
ENSMUSG00000083344	0.3953827882	0.7167509541	0.8452167735
ENSMUSG00000116718	0.204757632	0.7167982184	0.8452247347
ENSMUSG00000094615	0.2944945156	0.7168717547	0.8452636724
ENSMUSG00000040586	-0.2730104368	0.7171320866	0.8455228438
ENSMUSG00000053550	-0.8947642404	0.7173474412	0.84570258
ENSMUSG00000022759	1.0160684879	0.7173656022	0.84570258
ENSMUSG00000028476	0.2134216067	0.7175136738	0.8457337727
ENSMUSG00000107966	1.0172739067	0.7174562896	0.8457337727
ENSMUSG00000044986	0.3271248889	0.7174990463	0.8457337727
ENSMUSG00000001751	-0.0728474835	0.7176417638	0.8458126038
ENSMUSG00000085024	-0.5497452113	0.7176616361	0.8458126038
ENSMUSG00000040659	-0.0934310092	0.7177994728	0.8459272666
ENSMUSG00000094649	0.2927632998	0.717987513	0.8460055057
ENSMUSG00000037761	0.1051791027	0.7179663924	0.8460055057
ENSMUSG00000112317	-0.3643577157	0.7179677231	0.8460055057
ENSMUSG00000110194	-0.4089894826	0.7180760668	0.8460620648
ENSMUSG00000033713	0.2138801221	0.7182770428	0.8462510698
ENSMUSG00000017667	0.4877901201	0.7183929346	0.8463398156
ENSMUSG00000024247	-0.1281753019	0.7185003484	0.846418564
ENSMUSG00000022722	0.1315905692	0.7186263009	0.8464911944
ENSMUSG00000080996	0.5344832821	0.7186431499	0.8464911944
ENSMUSG00000057522	-0.1702918895	0.7189663142	0.8467284343
ENSMUSG00000025857	-0.1238496877	0.7189269119	0.8467284343
ENSMUSG00000029363	0.0626165153	0.7188853967	0.8467284343
ENSMUSG00000029422	-0.0773057728	0.7190880616	0.8467679692
ENSMUSG00000085189	-0.5343661998	0.7191216449	0.8467679692
ENSMUSG00000110062	-0.4086804557	0.7190517698	0.8467679692
ENSMUSG00000039716	0.8656682406	0.7192456686	0.8468205046
ENSMUSG00000011960	-0.0751811804	0.71924744	0.8468205046
ENSMUSG00000021645	0.0657931964	0.7193104642	0.8468469169
ENSMUSG00000073795	-0.1791455657	0.7194961023	0.847017672
ENSMUSG00000021519	0.0856709553	0.7196058218	0.8470990386
ENSMUSG00000031310	-0.0726103702	0.7197190067	0.8471844751
ENSMUSG00000027243	-0.1813281268	0.7198731938	0.8473181631
ENSMUSG00000083283	0.2527755956	0.7199140414	0.8473184387
ENSMUSG00000111875	0.2529671065	0.7199884534	0.8473582164
ENSMUSG00000021974	0.6484580723	0.7201142618	0.847458475
ENSMUSG00000003934	-0.6757232636	0.7202220832	0.8474897531
ENSMUSG00000026818	1.4089459449	0.7201868797	0.8474897531
ENSMUSG00000048592	0.5839262571	0.720477589	0.8475192341
ENSMUSG00000109715	-0.236642331	0.7203971373	0.8475192341
ENSMUSG00000034563	0.3665517666	0.7204908756	0.8475192341
ENSMUSG00000056271	0.6371559524	0.7204215369	0.8475192341
ENSMUSG00000015755	-0.2361489808	0.720320054	0.8475192341
ENSMUSG00000025193	0.2423217545	0.7203999732	0.8475192341
ENSMUSG00000101502	0.4637392537	0.7205434539	0.8475332964
ENSMUSG00000053198	-0.5324365021	0.7206278182	0.8475847429
ENSMUSG00000032913	-0.1170721872	0.7207856564	0.847722597
ENSMUSG00000020262	0.3400083896	0.7210173438	0.8479472854
ENSMUSG00000050994	-0.3876443962	0.7210790561	0.8479720618
ENSMUSG00000097055	0.2377340644	0.7213871927	0.8482866081
ENSMUSG00000094335	0.2769616269	0.7215118705	0.8483854001
ENSMUSG00000114184	0.3341092906	0.7216387248	0.84848674
ENSMUSG00000038264	-0.1653796082	0.7218755597	0.8486217278
ENSMUSG00000020807	-0.1608629128	0.7218187361	0.8486217278
ENSMUSG00000047067	0.1073708236	0.7218706406	0.8486217278
ENSMUSG00000041153	-0.1900146397	0.7219712128	0.8486863541
